,fire_name,fire_size,stat_cause_descr,latitude,longitude,state,discovery_month,putout_time,Vegetation,Temp_pre_30,Wind_pre_30,Hum_pre_30,Prec_pre_30,remoteness,year
172,762,1.0,Debris Burning,30.81772821,-89.62257954,MS,Oct,0,12,21.7015625,2.111169102,67.24425887,0.0,0.2056535221623097,2015
173,TRIBAL,5.0,Debris Burning,35.525,-106.3809,NM,May,0,15,0.0,0.0,0.0,0.0,0.3607884790592182,2002
174,JACK,0.8,Lightning,33.715,-109.1166667,AZ,Jun,1 days 00:00:00.000000000,16,23.00983146,4.043539326,25.01685393,0.0,0.3887247478700211,2000
175,WHITNEY PASS,12.0,Lightning,36.55,-114.0792,NV,Jul,2 days 00:00:00.000000000,0,33.89450549,3.364148352,8.872077029,0.0,0.43621870131364,2007
176,OGEMAW 02 - DECKERVILLE,14.6,Debris Burning,44.45954,-84.0329,MI,Mar,0,15,3.314919169,3.960214529,76.37787567,0.0,0.1477518121289611,2012
177,TURNER CREEK,48.4,Debris Burning,48.7929,-118.8518,WA,Apr,167 days 00:00:00.000000000,15,8.79620915,2.999736842,61.19894598,23.8,0.4800297438094687,2015
178,BUTTERFIELD,1.0,Miscellaneous,34.505,-117.88,CA,Jul,0,16,26.85693431,4.613430657,37.93284672,0.0,0.4757571277580561,1998
179,EASTER,10.0,Debris Burning,37.1167,-107.2839,CO,Apr,0,0,3.950965825,3.312481426,58.55981595,0.0,0.3686804830504246,1998
180,CUMARO,725.0,Lightning,32.56916667,-110.4536111,AZ,Jun,3 days 00:00:00.000000000,12,26.70670038,3.870535714,21.50446999,113.2,0.4026973240532081,2008
181,30311,50.0,Debris Burning,35.51670001,-94.75148335,OK,Feb,0,15,6.28120145,2.956181015,59.50442478,0.0,0.2498524734697373,2009
182,9.2014E+11,1.0,Debris Burning,34.93883823,-89.22131759,MS,Jan,0,16,3.2492462310000003,2.868743719,78.04861111,0.0,0.199106099457603,2014
183,HONEY SPRINGS,700.0,Miscellaneous,35.5367,-95.4822,OK,Aug,3 days 00:00:00.000000000,15,30.26151866,3.71056701,50.35075653,59.0,0.2566723818528424,2012
184,COUNTY ROAD 31  / COUNTY,8.0,Equipment Use,38.90525,-121.960717,CA,May,0,0,19.94515235,3.376144244,50.52843273,0.3,0.5149555902398779,2012
185,MT ZION,3.0,Missing/Undefined,32.1403,-90.6644,MS,Nov,0,12,14.73492286,1.897007948,71.00980898,0.0,0.214226392051672,2014
186,COTTONWOOD,0.9,Lightning,35.28333333,-108.35,NM,Jul,1 days 00:00:00.000000000,15,20.63549921,3.842472266,29.78095238,8.0,0.3801870871714341,2004
187,EAGLE SPRINGS SANDPIT,1.0,Arson,35.3,-79.66666666,NC,Aug,0,15,26.04566428,2.399759036,78.07130872,140.0,0.1131031893429668,2010
188,HORSE,62.0,Lightning,33.8962,-104.4169,NM,Jul,0,16,29.2421875,4.141903409,36.94460227,20.9,0.3427541118471446,1998
189,SNOW FALLS FIRE,110.4,Lightning,45.25945,-88.44646999999999,WI,May,2 days 00:00:00.000000000,9,8.897452524,4.248679944,71.71142578,49.7,0.1874278694626883,2014
190,CORNPATCH,2.0,Miscellaneous,33.1501,-111.7865,AZ,May,0,16,0.0,0.0,0.0,0.0,0.4154972881546717,1993
191,FY2000-WAYNE-046,0.7,Arson,31.618,-81.8955,GA,Feb,0,12,8.75,3.944219653,58.91428571,4.6,0.1353229735364645,2000
192,HORSE PASTURE FIRE,1.8,Debris Burning,36.50583333,-81.0585,NC,Apr,0,0,7.120521172999999,2.3011204480000003,53.76137566,0.0,0.1246864920119881,2013
193,HUBBARD LN,20.0,Debris Burning,46.4054,-120.747,WA,Jul,0,9,22.19988138,3.070344009,46.05812574,25.7,0.4998206447373718,2002
194,021 DAY OFF,1.9,Lightning,31.59722222,-92.54388889,LA,Jun,0,12,23.32157407,0.0,0.0,0.0,0.2319670433636802,2012
195,RAT RIVER,1.0,Debris Burning,45.48194444,-88.49444444,WI,Sep,0,9,16.65091837,2.0541836730000003,70.25264271,18.1,0.1878069475254435,2008
196,CARPFARM,62.0,Arson,35.2758,-98.3019,OK,Aug,1 days 00:00:00.000000000,15,28.73324022,0.222890443,67.48091225,0.0,0.2833693855117736,2010
197,15-0052,2.0,Miscellaneous,37.28,-94.87,KS,Nov,0,0,13.37797001,2.499187935,67.19463087,28.0,0.2499453709607821,2015
198,18TH DRIVE,1.4,Miscellaneous,43.80695,-89.25458,WI,May,0,9,11.21486762,2.641751527,66.92051282,79.6,0.1952303568133884,2012
199,FY2011-TWIGGS-040,2.51,Children,32.62073868,-83.34583685,GA,Jan,0,12,4.060964912,3.282017544,67.85964912,5.0,0.1475253861168117,2011
200,FIFTEENTH,8.0,Miscellaneous,36.4103,-96.8369,OK,Feb,0,0,8.064516129,4.462919897,51.17076326,8.3,0.2688724444466612,2006
201,CACTUS;S,1.0,Fireworks,43.9592,-99.2376,SD,Jul,0,9,19.15417256,5.877227723,63.98684211,69.5,0.2882182582048926,2000
202,HICKEY,360.0,Debris Burning,36.4739,-96.6853,OK,Apr,0,0,9.443837357,5.203049555,56.98495212,16.8,0.2674098596427618,2002
203,GENE,15.0,Lightning,36.78,-107.2744444,NM,Aug,0,0,20.90042076,2.9109396910000003,33.76619718,3.2,0.3687752230257162,2002
204,READING,1.0,Missing/Undefined,40.595767,-122.8924,CA,Oct,0,15,18.81088089,0.0,0.0,0.0,0.5237789032686173,2012
205,CURTIS ROAD,0.65,Equipment Use,47.4922,-117.4899,WA,Jun,6 days 00:00:00.000000000,15,20.19478261,3.664968944,41.50870647,2.8,0.4664174266260488,2015
206,ROCK,5.0,Lightning,42.12944444,-105.3236111,WY,Jun,0,9,0.0,0.0,0.0,0.0,0.347268890141323,2002
207,382,1.0,Debris Burning,31.63911778,-90.25931278,MS,Sep,0,12,25.24266418,1.504291845,68.53836398,0.0,0.2108716092139753,2015
208,20034,95.0,Arson,34.9846667,-94.97000001,OK,Jan,0,16,18.05555556,4.405555556,73.33333333,0.0,0.2522208130376069,2011
209,WILKEY RD. 11/22/14,2.0,Debris Burning,35.52415,-84.95835,TN,Nov,0,15,7.057581967000001,2.856584362,70.12551440000001,92.7,0.160080783439457,2014
210,WALKER,0.75,Lightning,44.94805556,-119.7075,OR,Jul,2 days 00:00:00.000000000,15,22.45513889,1.33,0.0,0.0,0.4895584553827361,2008
211,SELECK (64),4.0,Lightning,29.0151,-80.9726,FL,Jul,0,12,27.90990991,4.09,72.83486239,0.0,0.1291827551868525,2015
212,MAUER,15.0,Lightning,44.95083333,-112.76666670000002,MT,Jul,1 days 00:00:00.000000000,15,21.86486486,3.598648649,40.6236413,10.2,0.419553040568664,2003
213,30117,50.0,Miscellaneous,35.95900002,-94.65166664,OK,Mar,0,15,1.371495327,3.483637214,67.75585754,31.3,0.2486561415818349,2010
214,"361 NEWTON HILL RD., AL",0.75,Debris Burning,32.142708899999995,-88.11415190000001,AL,Feb,0,12,5.272451791,2.619944598,77.41414141,206.6,0.1908896026551019,2011
215,TWP ROR,1.0,Miscellaneous,39.133333,-89.828333,IL,Dec,0,0,1.755857545,4.456419868999999,73.71175908,0.0,0.2023445304259523,2008
216,LEONS,3.0,Debris Burning,48.4667,-108.6007,MT,Apr,0,15,3.701975309,5.768888888999999,66.79900744,5.4,0.3775836853386385,1999
217,SCATWIL 01,3.0,Lightning,35.7917,-109.1932,AZ,Jul,0,15,21.72376238,3.40779703,34.7699005,48.8,0.388164538896629,2006
218,FAREWELL,3.8,Railroad,35.79222222,-82.01472222,NC,Feb,0,15,1.605764761,1.427894003,60.63580247,0.0,0.1335908441971995,2011
219,NYGARD,3.5,Debris Burning,48.1109,-105.3189,MT,Apr,0,15,2.366666667,4.347916667,71.55789474,0.0,0.3456020950982479,1995
220,JEEP TRAIL,5.0,Equipment Use,39.5214825,-78.32149812,WV,Jul,0,0,24.0525641,2.451153846,60.43974359,0.0,0.0990036673545735,1999
221,DEAD MAN,1.0,Arson,45.563,-107.6611,MT,Jan,0,15,-1.956521739,1.091304348,77.47826087,0.0,0.3689676308740806,2006
222,MOORE,1.0,Debris Burning,36.51855,-86.556833,TN,Mar,0,0,4.918458781,3.484767025,63.17737557,60.9,0.1739198607290766,2014
223,COLE CREEK,80.0,Equipment Use,45.71166667,-102.5286111,SD,Aug,0,15,24.53325183,4.428728606,46.26566416,9.9,0.3191574983615628,2006
224,RED LAKE 178,750.0,Arson,47.92056,-95.37611,MN,Apr,0,15,4.4914232730000005,4.171892393,69.60603248,0.0,0.2508591227198471,2010
225,LENA,1.0,Arson,34.6769444,-93.2147222,AR,Sep,0,16,23.33846154,0.847668998,73.91321244,43.5,0.236065848248909,2010
226,JAKE,1.0,Arson,37.81888889,-91.93388889,MO,Apr,1 days 00:00:00.000000000,0,12.45777778,4.493303571,53.37659033,26.2,0.2223807236587727,2000
227,JAZZY GIRL,20.0,Miscellaneous,35.1311,-96.7453,OK,Mar,0,15,13.69692737,4.622113594,52.37173507,0.0,0.2687742173102563,2006
228,GOOD LUCK,168.3,Equipment Use,45.27,-107.6309,MT,Aug,0,9,25.03559322,3.483233533,33.22477522,1.7,0.3687484611685987,2008
229,CHUI CHU,1.0,Miscellaneous,32.7537,-111.7699,AZ,Jun,0,12,28.45037106,2.149605568,19.25243619,0.0,0.4156080005094777,2009
230,551 JARVISBURG RD,1.0,Equipment Use,36.17985,-75.84795,NC,Jul,0,0,24.99076923,6.13048951,0.0,0.0,0.0791836627741668,2013
231,TEN MILE,100.0,Lightning,38.8333,-109.8173,UT,Jul,0,0,20.43333333,6.233333332999999,0.0,0.0,0.3926606408628357,1993
232,FY2001-PULASKI-038,12.98,Debris Burning,32.2356,-83.5304,GA,Jan,0,12,-0.208988764,3.860674157,66.98863636,90.4,0.1494506354110081,2001
233,MILE POST 6 FIRE,5.0,Miscellaneous,32.27305556,-110.6427778,AZ,Nov,0,12,17.23922652,3.54461326,25.59530387,0.0,0.4047790532758002,2009
234,DALY,0.6,Smoking,44.0772,-99.4571,SD,Apr,0,15,5.180392157,5.740784314,61.12648221,0.0,0.2902663826549814,2002
235,JOLLY RODGER,1.0,Lightning,45.66833333,-118.04833329999998,OR,Jul,0,15,15.09700428,0.998002853,62.6073132,44.5,0.4724810330446247,1998
236,515,15.0,Miscellaneous,39.33,-95.77,KS,May,0,0,14.92316384,4.522737557,64.45588235,50.2,0.2573239583164093,2015
237,FOWLERS FIRE,11.0,Miscellaneous,29.41944444,-83.00055556,FL,Jun,12 days 00:00:00.000000000,12,24.64402578,1.623622829,69.95643259999999,0.0,0.1468817832948685,2011
238,HILL,1.0,Miscellaneous,38.3525,-122.537833,CA,Aug,0,0,0.0,0.0,0.0,0.0,0.5211721427187956,2013
239,PEONY,0.75,Debris Burning,48.6419,-119.1895,WA,Aug,69 days 00:00:00.000000000,15,24.51089109,3.619006211,31.13664596,7.5,0.4834905121898516,2015
240,SIMMONS POND FIRE,6.0,Missing/Undefined,34.1485,-78.74366667,NC,Mar,0,16,13.75256964,2.62236171,62.83293461,29.3,0.1057146148931524,2011
241,RED WILLOW,1.0,Lightning,35.8911,-108.8073,NM,Aug,0,15,22.96373494,3.0313253010000003,42.49036145,48.7,0.3843106397640985,2005
242,MUSKEGON 03,43.7,Powerline,43.202603,-86.09146,MI,Jul,0,9,21.10502092,4.205020921,80.69456067,0.0,0.1666745052706237,2013
243,WESTON HILLS,6.5,Lightning,44.6061,-105.3747,WY,Aug,1 days 00:00:00.000000000,15,19.74028133,4.115473146,54.81841432,63.2,0.3469422878493886,2009
244,2011-CARUSO FIRE-0106,1.0,Powerline,27.4463,-82.4795,FL,Feb,0,12,14.90472279,3.504825462,77.48606061,71.9,0.1439172674464419,2011
245,LONG BRANCH,300.0,Fireworks,37.96294298,-81.40544539,WV,Apr,1 days 00:00:00.000000000,0,11.11578947,3.24122807,54.25856698,171.6,0.1269670220083258,2014
246,DEEP CREEK,224.0,Lightning,30.35333333,-82.52694444,FL,Aug,1 days 00:00:00.000000000,12,20.87555556,2.7973611110000003,73.67275281,0.0,0.1419085828251425,2013
247,FY2001-BRANTLEY-088,4.0,Debris Burning,31.3266,-81.8971,GA,Apr,0,12,17.49793282,4.161408451000001,58.00378788,62.5,0.135554791586081,2001
248,STOCKDALE,300.0,Missing/Undefined,42.0439,-111.7747,ID,Jul,3 days 00:00:00.000000000,9,22.15781466,1.839004149,38.11341632,0.0,0.4106375473838362,2007
249,CHANDALAR,57.0,Lightning,67.983,-147.7194,AK,Jun,8 days 00:00:00.000000000,0,11.18407386,2.900983227,51.80277617,5.8,0.7920140379564891,2004
250,WILLIAM SMITH ROAD,2.0,Campfire,39.55455495,-80.10804517,WV,Nov,0,0,10.88351921,2.264764268,72.14143921,43.2,0.1147017842356197,2005
251,FY2014-LOWNDES-009,1.5,Children,30.91638889,-83.02333333,GA,Jan,0,12,13.9819398,3.618060201,78.02551020000001,41.7,0.1458992731677273,2014
252,BOULDER-WYMAN,12.0,Miscellaneous,46.40694444,-113.2186111,MT,May,2 days 00:00:00.000000000,9,9.36969697,4.552941176,55.30882353,0.0,0.4236939310217429,2001
253,4TH OF JULY,25.0,Fireworks,34.8972,-114.6331,AZ,Jul,4 days 00:00:00.000000000,16,36.173013700000006,3.840833333,15.74444444,5.3,0.4427582451848415,2015
254,REBURN,2.0,Miscellaneous,46.25,-100.6837,ND,Sep,0,9,21.26624204,3.984076433,60.32645161,78.2,0.3013609944366258,1996
255,H HOLLOW 2,76.0,Lightning,38.75,-112.7174,UT,Jul,2 days 00:00:00.000000000,0,26.25797101,2.624271845,25.64878049,0.0,0.4214493807064239,1994
256,8054,21.0,Debris Burning,30.83833333,-95.82066667,TX,Jul,0,12,26.7984552,2.655555556,76.16441207,101.7,0.2630707628837547,2014
257,UNNAMED FIRE 1981,2.0,Arson,37.989414,-120.412489,CA,Oct,0,0,18.90054496,2.556070941,51.41609823,7.6,0.499534414844526,2007
258,STERLING FIRE,4.0,Arson,47.087222,-68.048611,ME,Jul,0,15,22.69,3.766666667,66.04027778,0.0,0.0082786079712164,2013
259,OLD WHETSTONE,18.0,Debris Burning,38.554,-82.8766,KY,Oct,1 days 00:00:00.000000000,0,16.69176801,1.097613477,77.36340598,3.6,0.1397550172819313,2015
260,MURPH,2.2,Smoking,48.41666667,-107.73333329999998,MT,Sep,0,15,22.42778523,4.884026846,37.05779570000001,1.6,0.3690872485694116,1996
261,FY2012-DECATUR-001,2.17,Debris Burning,30.77560111,-84.54970796,GA,Aug,0,12,28.7732342,1.693361657,67.39466292,0.0,0.1596758853267033,2011
262,DEER LAKE,2613.0,Arson,36.8039,-96.2222,OK,Mar,3 days 00:00:00.000000000,0,7.747117517,3.426526082,69.87791343,52.4,0.26287142027464,2010
263,6272,1.0,Miscellaneous,32.60381667,-94.68415,TX,Aug,0,12,29.05348226,2.90499343,60.09592641,26.9,0.2511362255884786,2013
264,HIDDEN AGENDA,1.0,Arson,47.9472,-117.9017,WA,Jun,3 days 00:00:00.000000000,15,14.56732026,2.527815468,57.82993197,11.3,0.4705096583807591,2014
265,POPLAR,1.0,Debris Burning,43.73333333,-85.7,MI,May,0,9,8.702816901,2.667042254,64.39886039999999,0.0,0.1629658713465891,2000
266,RL059,0.8,Arson,47.8725,-94.9872,MN,Apr,0,15,0.07474275,3.921515435,70.13816425,24.9,0.2472304076828242,2009
267,DONUT,1.0,Fireworks,43.0839,-102.5936,SD,Jun,0,9,19.02191235,4.552788845,54.47887324,5.9,0.3205603245974695,2006
268,BLUE,3.0,Arson,33.3001,-110.434,AZ,Jul,0,16,27.38269135,1.575337669,42.10660661,0.0,0.4019949379320811,1992
269,UNIT 48,23.8,Lightning,35.76823,-106.29758,NM,May,2 days 00:00:00.000000000,15,16.09089027,4.800414938,41.65344468,0.0,0.3598306298482567,1993
270,LINDEN - 6283,1.0,Miscellaneous,33.80944444,-94.96555556,TX,Nov,0,16,16.5700188,3.067199248,62.47385775,0.0,0.2529370420154513,2012
271,HENDERSON - 385,3.0,Equipment Use,31.81123333,-95.6897,TX,Aug,0,12,32.40751174,2.560704225,49.79624413,0.0,0.2611118518276161,2011
272,RL37,20.0,Miscellaneous,47.8777,-95.0419,MN,Mar,0,15,-5.275035261,3.656840621,66.12552891,4.9,0.2477407339920072,2000
273,WOODVILLE - 200,5.0,Lightning,30.42027778,-94.66861111,TX,Aug,0,12,0.0,0.0,0.0,0.0,0.2526186584023004,2009
274,HURRICANE ASST. #3,23.5,Miscellaneous,37.155594,-113.400836,UT,Jun,2 days 00:00:00.000000000,0,11.90786713,4.019300699,0.0,0.0,0.4290971856488308,2011
275,OTA 11,18.0,Miscellaneous,43.24603,-116.15787,ID,Jun,0,9,13.30010299,4.152008239,55.23178808,55.2,0.4540693788415519,2010
276,REICHWEIN RD,0.75,Debris Burning,40.7575,-76.39,PA,Mar,3 days 00:00:00.000000000,15,-0.580921053,2.277682686,67.77845684,81.0,0.0815908358519938,2015
277,FY2013-BULLOCH-053,1.1,Debris Burning,32.45363889,-81.70655556,GA,Mar,0,12,11.26151698,2.966914844,56.11064842,0.0,0.1330365070530956,2013
278,BROOLYN BRIDGE,2.0,Railroad,31.05277778,-89.18444444,MS,Feb,2 days 00:00:00.000000000,12,9.673976608,2.030983847,67.15281899,1.0,0.2014644034815482,2000
279,MCNIGHT FIRE,95.0,Lightning,30.75407502,-103.7228986,TX,Aug,0,12,27.18981748,3.2325648410000003,40.11287224,0.0,0.3383016995185006,2011
280,"LOST CREEK RD, AL",1.0,Arson,33.932387899999995,-88.1866787,AL,Nov,0,16,13.21479514,2.14908953,77.81610247,26.1,0.1903113416233723,2011
281,WHITE BODY,4.0,Miscellaneous,47.6,-101.9004,ND,Oct,0,15,0.0,0.0,0.0,0.0,0.3127177736711846,1998
282,CAYUSE,1077.0,Lightning,45.44222222,-114.5575,ID,Aug,12 days 00:00:00.000000000,9,21.44814616,1.901666667,47.80207197,0.0,0.437322629793248,2012
283,UNKNOWN,3.0,Smoking,38.4621,-107.8663,CO,Mar,0,0,1.912206047,3.1404063210000004,59.73364486,14.1,0.3736702770322662,2013
284,LAGUNA,1.0,Miscellaneous,31.9117,-111.8935,AZ,Nov,0,12,22.8988764,2.990449438,24.16853933,0.0,0.4174391313095424,2008
285,LONGHOLL2,2.0,Debris Burning,45.6894,-97.1606,SD,Apr,0,15,0.0,0.0,0.0,0.0,0.2680889334234844,2001
286,RL192,30.0,Children,48.0361,-94.8855,MN,May,0,15,6.963888889,3.41349096,69.37102473,0.0,0.2462520013181262,2009
287,CANADA,5.0,Lightning,36.11472222,-105.84166670000002,NM,Jul,1 days 00:00:00.000000000,0,17.9637883,3.863091922,30.7915506,4.2,0.35518914224633,2008
288,FY2015-COWETA-013,2.3,Debris Burning,33.316125,-84.54743056,GA,Mar,0,16,8.166052632000001,2.622663139,76.54325581,105.3,0.1578091476297478,2015
289,LIVINGSTON - 231,4.0,Arson,30.49633333,-95.34413333,TX,Aug,0,12,28.321,2.313888889,75.74494382,92.9,0.2588725393122921,2009
290,DEEP LAKE,8330.0,Lightning,26.03333,-81.3,FL,Jun,4 days 00:00:00.000000000,12,18.20041667,1.5854166669999998,0.0,0.0,0.1347212166478804,2008
291,HIDDEN VALLEY,6.5,Lightning,42.885,-114.0164,ID,Jul,0,4,23.9744186,3.968946648,40.26164384,1.3,0.4326802336716109,2012
292,MS2003,30.0,Debris Burning,47.9722,-98.8726,ND,May,0,15,8.763472222,4.978412256,63.93871866,58.5,0.2837861775121442,1996
293,BIRTHDAY (38),7.0,Lightning,29.3822,-82.7936,FL,Aug,0,12,26.90282916,1.865141612,78.29812981,88.3,0.1450654502296131,2011
294,AIRPORT,20.0,Equipment Use,34.6264,-95.318,OK,Jul,0,16,25.97928731,3.42760181,72.32805429999999,85.6,0.2557007572313801,2014
295,LA PLATA 3,2.0,Lightning,36.8728,-108.1854,NM,Jul,0,0,22.49909366,4.063842663,33.45440729,17.0,0.3776409435167815,1996
296,SLICK CREEK 8,2.7,Miscellaneous,43.99672,-107.87236,WY,Jun,0,9,13.77246558,2.802889447,48.26778784,27.2,0.3714790745830358,2012
297,HORSE STABLE,1.0,Miscellaneous,36.3425,-96.8003,OK,Aug,1 days 00:00:00.000000000,0,32.16282051,4.507564103,45.52051282,0.0,0.2685671110664713,2006
298,SOME KUDZU,1.5,Arson,36.86805556,-84.4025,KY,Mar,3 days 00:00:00.000000000,0,6.440629471,2.900429799,59.6312769,0.0,0.1543036770471524,1999
299,RL489,3.0,Debris Burning,47.8797,-94.8908,MN,Apr,0,15,2.264003897,3.041305407,66.87989276,0.0,0.2463284299069914,2003
300,8017,1.0,Debris Burning,30.84941667,-94.75041667,TX,Mar,0,12,11.98100665,2.244940618,62.43264124,6.6,0.2530493828391187,2013
301,FLEMING,5.6,Equipment Use,38.7025,-120.5541667,CA,Jun,0,0,10.6433584,2.345488722,53.80276382,14.3,0.5006226999845609,2012
302,WHEAT,3.5,Arson,33.4735,-111.8174,AZ,Jun,0,16,33.93305439,4.270711297,13.53556485,0.0,0.4155834106993865,2008
303,STATE,2.0,Miscellaneous,33.706481,-117.2667,CA,May,0,16,0.0,0.0,0.0,0.0,0.4700658490293332,1998
304,RT 10 NEAR SAND CREEK,0.8,Debris Burning,38.02980904,-82.12238461,WV,Jun,0,0,21.47347704,1.75267104,72.50952381,110.2,0.1333018139792616,2005
305,LIVESTOCK YARD,1.0,Missing/Undefined,46.94317,-114.13546,MT,Jul,1 days 00:00:00.000000000,15,24.31052632,2.7921052630000003,27.86842105,0.0,0.4327431125420959,1994
306,FITZHUGH WILLIAMS LN,60.0,Debris Burning,34.30333333,-78.32166667,NC,Apr,0,16,17.37406367,1.688202247,69.34233199,0.0,0.1019122040630606,2012
307,VALLEY CRK 184,1.3,Miscellaneous,47.161,-114.2815,MT,Oct,3 days 00:00:00.000000000,15,12.38704104,1.418290043,47.5387132,17.8,0.4341613660108352,2012
308,OWL SPRINGS 1,1.0,Arson,36.107690000000005,-108.85778,NM,May,1 days 00:00:00.000000000,0,15.0472,3.8836,22.24533333,0.3,0.3846791918600514,2012
309,HAWK CREEK,75.0,Lightning,46.2739,-108.1459,MT,Aug,0,9,19.93895349,3.2239825580000003,58.0,192.4,0.3735435746957025,1998
310,RADIO RANGE,3.0,Equipment Use,34.83888889,-76.80666667,NC,Feb,0,16,-6.845833333,4.543194444,83.11251981,0.0,0.0883321685211944,2013
311,HONDAH,1.5,Equipment Use,34.0945,-109.9229,AZ,Aug,0,16,24.0,4.664942529,41.85057471,0.0,0.396416371765476,2002
312,LIVINGSTON - 52,1.0,Arson,30.79303333,-93.71521667,TX,Feb,0,12,8.734643848,2.353077279,76.39696525,2.9,0.2434458042224692,2011
313,PETERSONII,20.0,Miscellaneous,45.6833,-101.1338,SD,Oct,1 days 00:00:00.000000000,15,13.024528300000002,4.387264151,64.78606965,877.0,0.3057970478335361,1995
314,H. GROUND,3.0,Arson,33.3501,-110.434,AZ,Aug,0,16,31.31587302,1.568253968,35.26984127,0.0,0.4019608307114053,1993
315,RIDGE,2.5,Lightning,36.47333333,-106.245,NM,Aug,0,0,18.63,3.068333333,34.65,0.0,0.3589063041954912,1995
316,MOSQUITO CREEK,115.0,Lightning,38.80916667,-116.68194440000002,NV,May,1 days 00:00:00.000000000,0,9.72135785,3.828712871,40.15134371,13.0,0.4611938706795995,2004
317,11-00098,1.0,Miscellaneous,44.076,-107.924611,WY,Jun,0,15,14.44154412,3.044485294,58.5855181,83.1,0.371966405740741,2011
318,"9769 HWY 159, AL",5.0,Debris Burning,33.5995656,-87.87323,AL,May,0,16,19.84400806,2.504531722,71.84274194,61.4,0.1876800217623948,2011
319,HOLIDAY,1.4,Missing/Undefined,40.696883,-122.151983,CA,Jul,0,15,23.54930556,3.84875,68.45138889,0.0,0.5161057436028238,2013
320,FY2013-DECATUR-006,1.21,Debris Burning,30.91525278,-84.53261667,GA,Nov,0,12,18.48390107,2.3390107330000003,69.35994051,0.0,0.159415053552872,2012
321,GOOD FRIDAY,9.0,Campfire,48.4903,-108.7985,MT,Mar,0,15,-0.260927152,3.97530454,66.55099778,2.6,0.3795230784704735,2008
322,PENNER POND 21,62.0,Lightning,29.48277778,-81.80916667,FL,Aug,2 days 00:00:00.000000000,12,26.98352941,1.84893617,72.438949,0.0,0.1362187326665453,2014
323,RL636,1.0,Miscellaneous,47.873000000000005,-95.0431,MN,May,0,15,7.271463614,4.777414075,54.53688525,0.5,0.2477527730545561,2002
324,SAPLIN HEAD,23.0,Campfire,30.19416667,-84.81638889,FL,Feb,0,12,14.69289694,3.083426184,80.47075209,0.0,0.1625264819008556,2013
325,WEBB ROAD,94.0,Arson,37.95896804,-82.46998378,WV,Feb,1 days 00:00:00.000000000,0,0.0,0.0,0.0,0.0,0.136433239171972,1992
326,GREEN PASTURES FIRE,1.0,Debris Burning,36.1975,-78.18826667,NC,Feb,0,0,6.93268338,1.75538533,54.82472204,1.8,0.0995783715133378,2012
327,GARDEN BURNER,8.9,Arson,36.8961,-94.7139,OK,Mar,0,0,3.740671642,2.8773787310000003,71.33018422,0.0,0.2486991654712118,2008
328,HOURGLASS,1221.0,Lightning,40.05,-105.05,CO,Jul,6 days 00:00:00.000000000,14,24.02727273,4.972323232,37.0,0.0,0.34547035242051,1994
329,LIME KILN #1,15.0,Lightning,42.28833333,-112.3533333,ID,Aug,0,9,0.0,0.0,0.0,0.0,0.4162980136482848,1996
330,MELTON 1,3073.0,Lightning,47.4289,-114.3914,MT,Aug,31 days 00:00:00.000000000,15,19.62956927,2.441128085,46.65099882,37.0,0.435210229795721,2015
331,30463,15.0,Arson,35.87686666,-94.55785001,OK,Sep,0,15,26.52528978,3.15060622,61.10701107,29.8,0.2478292581100214,2011
332,JOSHUA,8.25,Lightning,32.85722222,-108.8655556,NM,Jun,8 days 00:00:00.000000000,12,20.17888837,3.963708547,39.66382576,0.0,0.3868417788140208,2007
333,15-0156,2.0,Equipment Use,38.78,-99.56,KS,Sep,0,0,24.87593633,5.527928772,49.19400187,6.3,0.2933614581710186,2015
334,FY2012-DOOLY-025,6.78,Railroad,32.12529791,-83.78150273,GA,May,0,12,23.40492794,2.240399814,65.08011869,0.0,0.1517777149736345,2012
335,JOHN STARR,14.3,Lightning,40.5375,-110.1622,UT,Aug,3 days 00:00:00.000000000,15,23.73879195,2.222476447,39.01358696,0.0,0.3952794688827863,2012
336,17-PILGRIM TRAIL FIRE-0309,4.0,Structure,30.7819,-87.4196,FL,Feb,0,12,11.77642586,2.546577947,66.34125475,85.7,0.185590279336703,2011
337,C-1 WASH,1.0,Lightning,34.1184,-110.4423,AZ,Jul,1 days 00:00:00.000000000,16,24.66647399,3.584971098,43.11560694,16.0,0.401529731573383,1996
